geoid,month,evictions
4013040540,2022-09,1
4013040540,2022-10,1
4013040540,2022-11,1
4013040540,2022-12,8
4013040540,2023-01,1
4013040540,2023-02,1
4013040540,2023-03,2
4013040540,2023-04,3
4013040540,2023-06,4
4013040540,2023-09,1
4013040540,2023-10,2
4013040540,2023-11,2
4013040540,2023-12,3
4013040540,2024-01,1
4013040540,2024-02,3
4013040540,2024-03,2
4013040540,2024-04,2
4013040540,2024-05,1
4013040540,2024-06,5
4013040540,2024-07,1
4013040540,2024-08,2
4013040540,2024-09,4
4013040540,2024-10,1
4013040540,2024-12,2
4013040541,2022-07,1
4013040541,2022-10,1
4013040541,2023-01,1
4013040541,2023-02,1
4013040541,2023-04,1
4013040541,2023-08,3
4013040541,2024-01,1
4013040541,2024-02,2
4013040541,2024-05,1
4013040541,2024-07,1
4013040541,2024-10,1
4013050603,2022-01,4
4013050603,2022-04,3
4013050603,2022-06,1
4013050603,2022-07,1
4013050603,2022-08,1
4013050603,2022-09,1
4013050603,2022-11,1
4013050603,2022-12,2
4013050603,2023-01,2
4013050603,2023-06,3
4013050603,2023-07,1
4013050603,2023-08,2
4013050603,2023-11,1
4013050603,2023-12,1
4013050603,2024-07,1
4013050603,2024-08,1
4013050603,2024-09,1
4013050603,2024-10,1
4013050604,2022-01,2
4013050604,2022-02,1
4013050604,2022-08,1
4013050604,2022-09,2
4013050604,2022-11,1
4013050604,2022-12,1
4013050604,2023-01,1
4013050604,2023-03,1
4013050604,2023-10,2
4013050604,2024-04,1
4013050604,2024-08,1
4013050604,2024-09,1
4013050609,2022-01,2
4013050609,2022-03,1
4013050609,2022-04,1
4013050609,2022-05,1
4013050609,2022-07,2
4013050609,2022-08,2
4013050609,2022-09,2
4013050609,2022-10,1
4013050609,2022-11,3
4013050609,2023-01,3
4013050609,2023-03,2
4013050609,2023-05,4
4013050609,2023-06,2
4013050609,2023-07,2
4013050609,2023-08,5
4013050609,2023-09,3
4013050609,2023-10,3
4013050609,2023-11,1
4013050609,2023-12,2
4013050609,2024-02,2
4013050609,2024-03,2
4013050609,2024-04,2
4013050609,2024-05,2
4013050609,2024-06,3
4013050609,2024-07,2
4013050609,2024-08,4
4013050609,2024-09,6
4013050609,2024-10,4
4013050609,2024-12,2
4013050611,2022-01,2
4013050611,2022-02,2
4013050611,2022-03,2
4013050611,2022-04,2
4013050611,2022-05,1
4013050611,2022-06,1
4013050611,2022-07,2
4013050611,2022-08,1
4013050611,2022-09,5
4013050611,2022-10,2
4013050611,2022-11,1
4013050611,2022-12,2
4013050611,2023-04,2
4013050611,2023-05,4
4013050611,2023-07,2
4013050611,2023-08,1
4013050611,2023-09,2
4013050611,2023-10,3
4013050611,2023-11,3
4013050611,2023-12,2
4013050611,2024-01,2
4013050611,2024-02,3
4013050611,2024-03,2
4013050611,2024-04,3
4013050611,2024-05,2
4013050611,2024-06,1
4013050611,2024-07,2
4013050611,2024-09,3
4013050611,2024-10,1
4013050611,2024-11,2
4013050611,2024-12,3
4013050612,2022-01,2
4013050612,2022-02,1
4013050612,2022-03,2
4013050612,2022-05,2
4013050612,2022-06,1
4013050612,2022-07,4
4013050612,2022-08,5
4013050612,2022-09,2
4013050612,2022-10,3
4013050612,2022-11,4
4013050612,2022-12,2
4013050612,2023-01,2
4013050612,2023-02,3
4013050612,2023-03,1
4013050612,2023-04,4
4013050612,2023-06,5
4013050612,2023-07,1
4013050612,2023-08,1
4013050612,2023-09,3
4013050612,2023-10,2
4013050612,2023-11,1
4013050612,2023-12,2
4013050612,2024-01,2
4013050612,2024-02,1
4013050612,2024-03,3
4013050612,2024-05,2
4013050612,2024-06,1
4013050612,2024-07,1
4013050612,2024-08,1
4013050612,2024-09,4
4013050612,2024-10,3
4013050612,2024-11,3
4013050612,2024-12,7
4013050613,2022-01,1
4013050613,2022-06,4
4013050613,2022-08,1
4013050613,2022-09,3
4013050613,2022-10,3
4013050613,2022-11,1
4013050613,2023-04,1
4013050613,2023-05,2
4013050613,2023-06,1
4013050613,2023-08,3
4013050613,2023-09,3
4013050613,2023-10,2
4013050613,2023-11,2
4013050613,2023-12,1
4013050613,2024-01,2
4013050613,2024-02,1
4013050613,2024-03,1
4013050613,2024-04,1
4013050613,2024-06,1
4013050613,2024-07,1
4013050613,2024-08,1
4013050613,2024-10,2
4013050613,2024-12,3
4013050614,2022-01,3
4013050614,2022-02,5
4013050614,2022-03,3
4013050614,2022-04,3
4013050614,2022-05,3
4013050614,2022-06,3
4013050614,2022-07,1
4013050614,2022-08,4
4013050614,2022-09,3
4013050614,2022-10,4
4013050614,2022-11,2
4013050614,2022-12,1
4013050614,2023-01,2
4013050614,2023-02,1
4013050614,2023-03,1
4013050614,2023-04,3
4013050614,2023-05,2
4013050614,2023-06,2
4013050614,2023-08,3
4013050614,2023-09,2
4013050614,2023-10,1
4013050614,2023-11,2
4013050614,2023-12,2
4013050614,2024-01,3
4013050614,2024-02,1
4013050614,2024-03,2
4013050614,2024-04,1
4013050614,2024-07,1
4013050614,2024-09,1
4013050614,2024-10,2
4013050614,2024-11,2
4013050614,2024-12,1
4013050615,2022-01,2
4013050615,2022-02,4
4013050615,2022-03,3
4013050615,2022-04,1
4013050615,2022-05,2
4013050615,2022-06,3
4013050615,2022-07,3
4013050615,2022-08,2
4013050615,2022-09,5
4013050615,2022-10,1
4013050615,2022-11,2
4013050615,2022-12,1
4013050615,2023-01,3
4013050615,2023-02,2
4013050615,2023-03,2
4013050615,2023-04,4
4013050615,2023-05,1
4013050615,2023-06,3
4013050615,2023-07,3
4013050615,2023-08,1
4013050615,2023-09,1
4013050615,2023-10,3
4013050615,2023-11,1
4013050615,2023-12,1
4013050615,2024-01,1
4013050615,2024-02,2
4013050615,2024-04,1
4013050615,2024-06,2
4013050615,2024-07,2
4013050615,2024-08,1
4013050615,2024-09,1
4013050615,2024-10,2
4013050615,2024-12,1
4013050616,2022-01,2
4013050616,2022-02,3
4013050616,2022-03,1
4013050616,2022-04,1
4013050616,2022-05,2
4013050616,2022-06,1
4013050616,2022-07,3
4013050616,2022-08,3
4013050616,2022-10,2
4013050616,2022-12,2
4013050616,2023-01,1
4013050616,2023-02,1
4013050616,2023-03,2
4013050616,2023-04,2
4013050616,2023-05,3
4013050616,2023-07,4
4013050616,2023-08,1
4013050616,2023-09,1
4013050616,2023-10,3
4013050616,2023-11,2
4013050616,2023-12,3
4013050616,2024-02,2
4013050616,2024-03,2
4013050616,2024-05,2
4013050616,2024-06,1
4013050616,2024-07,2
4013050616,2024-08,2
4013050616,2024-09,3
4013050616,2024-10,2
4013050617,2022-02,1
4013050617,2022-06,1
4013050617,2022-07,2
4013050617,2022-08,2
4013050617,2022-10,1
4013050617,2022-12,2
4013050617,2023-01,2
4013050617,2023-02,3
4013050617,2023-03,1
4013050617,2023-04,2
4013050617,2023-05,2
4013050617,2023-06,5
4013050617,2023-07,4
4013050617,2023-08,4
4013050617,2023-09,1
4013050617,2023-10,3
4013050617,2023-11,3
4013050617,2023-12,2
4013050617,2024-01,6
4013050617,2024-02,4
4013050617,2024-03,2
4013050617,2024-04,2
4013050617,2024-05,5
4013050617,2024-06,3
4013050617,2024-07,5
4013050617,2024-08,5
4013050617,2024-09,2
4013050617,2024-10,2
4013050617,2024-11,3
4013050617,2024-12,1
4013050618,2022-01,1
4013050618,2022-02,1
4013050618,2022-03,1
4013050618,2022-04,2
4013050618,2022-05,2
4013050618,2022-06,3
4013050618,2022-09,1
4013050618,2022-10,2
4013050618,2022-11,1
4013050618,2022-12,3
4013050618,2023-02,1
4013050618,2023-03,1
4013050618,2023-06,1
4013050618,2023-08,2
4013050618,2023-11,1
4013050618,2023-12,1
4013050618,2024-02,2
4013050618,2024-03,1
4013050618,2024-04,1
4013050618,2024-06,2
4013050618,2024-07,1
4013050618,2024-10,1
4013050618,2024-12,4
4013050619,2022-01,2
4013050619,2022-02,1
4013050619,2022-05,1
4013050619,2022-06,1
4013050619,2022-08,1
4013050619,2022-10,1
4013050619,2023-04,1
4013050619,2024-01,1
4013050619,2024-08,1
4013050619,2024-09,1
4013050619,2024-11,1
4013050619,2024-12,1
4013050620,2022-02,1
4013050620,2022-03,5
4013050620,2022-04,3
4013050620,2022-05,1
4013050620,2022-06,3
4013050620,2022-07,2
4013050620,2022-08,2
4013050620,2022-09,3
4013050620,2022-11,4
4013050620,2022-12,2
4013050620,2023-01,4
4013050620,2023-03,2
4013050620,2023-04,1
4013050620,2023-05,3
4013050620,2023-06,2
4013050620,2023-08,1
4013050620,2023-09,3
4013050620,2023-10,1
4013050620,2023-11,5
4013050620,2024-01,4
4013050620,2024-02,2
4013050620,2024-03,1
4013050620,2024-04,5
4013050620,2024-06,2
4013050620,2024-07,3
4013050620,2024-08,2
4013050620,2024-09,2
4013050620,2024-10,1
4013050620,2024-11,2
4013050620,2024-12,4
4013050621,2022-02,1
4013050621,2022-03,2
4013050621,2022-05,3
4013050621,2022-06,4
4013050621,2022-07,1
4013050621,2022-08,4
4013050621,2022-09,1
4013050621,2022-10,2
4013050621,2022-11,2
4013050621,2022-12,1
4013050621,2023-01,2
4013050621,2023-03,4
4013050621,2023-04,3
4013050621,2023-05,1
4013050621,2023-07,1
4013050621,2023-08,3
4013050621,2023-09,1
4013050621,2023-10,6
4013050621,2023-11,3
4013050621,2023-12,2
4013050621,2024-01,1
4013050621,2024-02,4
4013050621,2024-03,1
4013050621,2024-04,2
4013050621,2024-05,2
4013050621,2024-06,1
4013050621,2024-07,2
4013050621,2024-08,2
4013050621,2024-09,3
4013050621,2024-10,1
4013050621,2024-11,1
4013050621,2024-12,2
4013050701,2022-02,1
4013050701,2022-03,1
4013050701,2022-05,1
4013050701,2022-07,2
4013050701,2022-08,1
4013050701,2022-09,3
4013050701,2022-10,2
4013050701,2022-11,5
4013050701,2022-12,4
4013050701,2023-01,1
4013050701,2023-02,2
4013050701,2023-03,2
4013050701,2023-04,1
4013050701,2023-05,2
4013050701,2023-06,3
4013050701,2023-07,3
4013050701,2023-08,3
4013050701,2023-09,3
4013050701,2023-10,1
4013050701,2023-11,2
4013050701,2023-12,2
4013050701,2024-01,3
4013050701,2024-02,2
4013050701,2024-03,1
4013050701,2024-04,5
4013050701,2024-05,2
4013050701,2024-06,1
4013050701,2024-08,2
4013050701,2024-09,1
4013050701,2024-12,2
4013050702,2022-01,1
4013050702,2022-02,12
4013050702,2022-03,2
4013050702,2022-04,9
4013050702,2022-05,5
4013050702,2022-06,6
4013050702,2022-07,9
4013050702,2022-08,3
4013050702,2022-09,6
4013050702,2022-10,4
4013050702,2022-11,4
4013050702,2023-01,1
4013050702,2023-02,1
4013050702,2023-03,4
4013050702,2023-04,3
4013050702,2023-05,3
4013050702,2023-06,6
4013050702,2023-07,3
4013050702,2023-08,7
4013050702,2023-09,5
4013050702,2023-10,2
4013050702,2023-11,3
4013050702,2023-12,7
4013050702,2024-01,5
4013050702,2024-02,2
4013050702,2024-04,3
4013050702,2024-05,1
4013050702,2024-06,5
4013050702,2024-07,6
4013050702,2024-08,1
4013050702,2024-09,5
4013050702,2024-10,5
4013050702,2024-11,4
4013050702,2024-12,4
4013060801,2022-01,5
4013060801,2022-02,1
4013060801,2022-03,3
4013060801,2022-04,2
4013060801,2022-05,2
4013060801,2022-06,7
4013060801,2022-07,9
4013060801,2022-08,10
4013060801,2022-09,1
4013060801,2022-10,2
4013060801,2022-11,2
4013060801,2022-12,4
4013060801,2023-01,5
4013060801,2023-02,7
4013060801,2023-03,1
4013060801,2023-04,2
4013060801,2023-05,6
4013060801,2023-06,4
4013060801,2023-07,5
4013060801,2023-08,10
4013060801,2023-09,2
4013060801,2023-10,4
4013060801,2023-11,7
4013060801,2023-12,3
4013060801,2024-01,2
4013060801,2024-02,6
4013060801,2024-03,4
4013060801,2024-04,4
4013060801,2024-05,3
4013060801,2024-06,3
4013060801,2024-07,2
4013060801,2024-08,5
4013060801,2024-09,2
4013060801,2024-10,5
4013060801,2024-11,3
4013060801,2024-12,4
4013060802,2022-01,1
4013060802,2022-02,2
4013060802,2022-03,2
4013060802,2022-06,4
4013060802,2022-07,5
4013060802,2022-08,2
4013060802,2022-09,1
4013060802,2022-10,2
4013060802,2022-11,3
4013060802,2023-01,2
4013060802,2023-02,1
4013060802,2023-03,1
4013060802,2023-04,3
4013060802,2023-05,2
4013060802,2023-06,3
4013060802,2023-07,2
4013060802,2023-08,1
4013060802,2023-09,1
4013060802,2023-10,1
4013060802,2023-12,1
4013060802,2024-03,1
4013060802,2024-07,2
4013060802,2024-08,1
4013060802,2024-10,2
4013060802,2024-12,2
4013060901,2022-01,5
4013060901,2022-03,4
4013060901,2022-04,2
4013060901,2022-05,2
4013060901,2022-06,6
4013060901,2022-07,4
4013060901,2022-08,4
4013060901,2022-09,5
4013060901,2022-10,3
4013060901,2022-11,2
4013060901,2022-12,1
4013060901,2023-01,3
4013060901,2023-02,2
4013060901,2023-03,2
4013060901,2023-04,2
4013060901,2023-05,2
4013060901,2023-06,2
4013060901,2023-07,2
4013060901,2023-08,6
4013060901,2023-09,1
4013060901,2023-10,4
4013060901,2023-11,3
4013060901,2023-12,5
4013060901,2024-01,2
4013060901,2024-02,4
4013060901,2024-03,2
4013060901,2024-04,3
4013060901,2024-05,4
4013060901,2024-06,3
4013060901,2024-07,3
4013060901,2024-08,3
4013060901,2024-09,5
4013060901,2024-10,1
4013060901,2024-11,2
4013060901,2024-12,3
4013060902,2022-01,1
4013060902,2022-02,2
4013060902,2022-03,2
4013060902,2022-04,1
4013060902,2022-06,3
4013060902,2022-07,3
4013060902,2022-08,3
4013060902,2022-09,3
4013060902,2022-10,3
4013060902,2022-11,3
4013060902,2022-12,1
4013060902,2023-01,2
4013060902,2023-02,1
4013060902,2023-03,2
4013060902,2023-04,1
4013060902,2023-05,2
4013060902,2023-06,4
4013060902,2023-07,1
4013060902,2023-08,1
4013060902,2023-09,3
4013060902,2023-11,2
4013060902,2023-12,3
4013060902,2024-01,3
4013060902,2024-02,5
4013060902,2024-03,4
4013060902,2024-04,2
4013060902,2024-05,1
4013060902,2024-06,3
4013060902,2024-07,3
4013060902,2024-08,6
4013060902,2024-09,1
4013060902,2024-10,4
4013060902,2024-11,3
4013060902,2024-12,1
4013060903,2022-01,1
4013060903,2022-02,4
4013060903,2022-03,4
4013060903,2022-04,5
4013060903,2022-05,3
4013060903,2022-06,2
4013060903,2022-07,5
4013060903,2022-08,5
4013060903,2022-09,7
4013060903,2022-10,2
4013060903,2022-11,5
4013060903,2022-12,2
4013060903,2023-01,2
4013060903,2023-02,2
4013060903,2023-03,2
4013060903,2023-04,4
4013060903,2023-05,2
4013060903,2023-06,5
4013060903,2023-07,5
4013060903,2023-08,4
4013060903,2023-09,3
4013060903,2023-10,1
4013060903,2023-11,4
4013060903,2023-12,3
4013060903,2024-01,2
4013060903,2024-02,5
4013060903,2024-03,1
4013060903,2024-04,2
4013060903,2024-05,4
4013060903,2024-07,5
4013060903,2024-08,6
4013060903,2024-09,3
4013060903,2024-10,4
4013060903,2024-11,3
4013060903,2024-12,1
4013060904,2022-01,1
4013060904,2022-04,6
4013060904,2022-05,2
4013060904,2022-06,6
4013060904,2022-07,4
4013060904,2022-08,5
4013060904,2022-09,2
4013060904,2022-10,5
4013060904,2022-11,2
4013060904,2022-12,3
4013060904,2023-01,3
4013060904,2023-02,1
4013060904,2023-03,2
4013060904,2023-04,2
4013060904,2023-05,3
4013060904,2023-06,2
4013060904,2023-07,2
4013060904,2023-08,4
4013060904,2023-09,2
4013060904,2023-10,4
4013060904,2023-11,1
4013060904,2023-12,2
4013060904,2024-01,3
4013060904,2024-02,4
4013060904,2024-03,2
4013060904,2024-04,2
4013060904,2024-05,3
4013060904,2024-06,3
4013060904,2024-07,2
4013060904,2024-08,1
4013060904,2024-09,3
4013060904,2024-10,3
4013060904,2024-12,2
4013061010,2022-10,1
4013061010,2023-02,1
4013061010,2024-05,1
4013061010,2024-06,1
4013061010,2024-07,1
4013061011,2022-01,1
4013061011,2022-02,3
4013061011,2022-03,3
4013061011,2022-04,3
4013061011,2022-06,11
4013061011,2022-07,9
4013061011,2022-08,4
4013061011,2022-09,2
4013061011,2022-10,9
4013061011,2022-11,3
4013061011,2022-12,2
4013061011,2023-01,2
4013061011,2023-02,4
4013061011,2023-03,10
4013061011,2023-04,5
4013061011,2023-05,6
4013061011,2023-06,2
4013061011,2023-07,5
4013061011,2023-08,8
4013061011,2023-09,1
4013061011,2023-10,7
4013061011,2023-11,3
4013061011,2023-12,3
4013061011,2024-01,3
4013061011,2024-02,2
4013061011,2024-03,10
4013061011,2024-04,2
4013061011,2024-05,6
4013061011,2024-06,8
4013061011,2024-07,5
4013061011,2024-08,6
4013061011,2024-09,5
4013061011,2024-10,5
4013061011,2024-11,4
4013061011,2024-12,1
4013061013,2022-02,1
4013061013,2022-03,1
4013061013,2022-04,2
4013061013,2022-05,1
4013061013,2022-06,1
4013061013,2022-08,1
4013061013,2022-09,1
4013061013,2022-11,2
4013061013,2022-12,2
4013061013,2023-01,1
4013061013,2023-04,1
4013061013,2023-05,1
4013061013,2023-07,1
4013061013,2023-09,2
4013061013,2023-10,1
4013061013,2023-11,1
4013061013,2024-01,1
4013061013,2024-02,2
4013061013,2024-03,1
4013061013,2024-04,2
4013061013,2024-06,1
4013061013,2024-07,3
4013061013,2024-08,1
4013061013,2024-09,1
4013061013,2024-11,1
4013061013,2024-12,3
4013061014,2022-01,16
4013061014,2022-02,22
4013061014,2022-03,17
4013061014,2022-04,9
4013061014,2022-05,14
4013061014,2022-06,11
4013061014,2022-07,19
4013061014,2022-08,28
4013061014,2022-09,9
4013061014,2022-10,8
4013061014,2022-11,4
4013061014,2022-12,11
4013061014,2023-01,5
4013061014,2023-02,4
4013061014,2023-03,9
4013061014,2023-04,8
4013061014,2023-05,2
4013061014,2023-06,10
4013061014,2023-07,17
4013061014,2023-08,10
4013061014,2023-09,22
4013061014,2023-10,21
4013061014,2023-11,13
4013061014,2023-12,15
4013061014,2024-01,20
4013061014,2024-02,14
4013061014,2024-03,9
4013061014,2024-04,8
4013061014,2024-05,9
4013061014,2024-06,6
4013061014,2024-07,11
4013061014,2024-08,9
4013061014,2024-09,19
4013061014,2024-10,8
4013061014,2024-11,17
4013061014,2024-12,17
4013061015,2022-02,1
4013061015,2022-04,4
4013061015,2022-05,4
4013061015,2022-06,3
4013061015,2022-08,4
4013061015,2022-09,3
4013061015,2022-10,1
4013061015,2022-11,4
4013061015,2023-01,2
4013061015,2023-02,3
4013061015,2023-03,2
4013061015,2023-04,3
4013061015,2023-05,1
4013061015,2023-06,2
4013061015,2023-07,4
4013061015,2023-08,2
4013061015,2023-09,3
4013061015,2023-10,2
4013061015,2023-11,2
4013061015,2023-12,3
4013061015,2024-01,4
4013061015,2024-02,1
4013061015,2024-03,2
4013061015,2024-04,4
4013061015,2024-05,2
4013061015,2024-06,4
4013061015,2024-07,3
4013061015,2024-08,2
4013061015,2024-09,1
4013061015,2024-10,4
4013061015,2024-11,2
4013061015,2024-12,3
4013061020,2022-05,1
4013061020,2022-07,1
4013061020,2022-08,2
4013061020,2022-12,1
4013061020,2023-06,1
4013061020,2024-02,2
4013061020,2024-04,1
4013061020,2024-10,1
4013061021,2022-02,1
4013061021,2022-03,1
4013061021,2022-05,1
4013061021,2022-12,1
4013061021,2023-06,1
4013061021,2023-10,2
4013061021,2023-11,1
4013061021,2024-02,1
4013061021,2024-09,1
4013061021,2024-12,1
4013061024,2022-01,2
4013061024,2022-02,4
4013061024,2022-04,1
4013061024,2022-05,2
4013061024,2022-06,1
4013061024,2022-07,1
4013061024,2022-08,2
4013061024,2022-09,3
4013061024,2022-12,4
4013061024,2023-01,5
4013061024,2023-03,1
4013061024,2023-06,1
4013061024,2023-07,2
4013061024,2023-08,1
4013061024,2023-09,1
4013061024,2023-10,2
4013061024,2023-11,3
4013061024,2023-12,2
4013061024,2024-01,2
4013061024,2024-02,4
4013061024,2024-03,1
4013061024,2024-04,2
4013061024,2024-05,7
4013061024,2024-06,1
4013061024,2024-07,2
4013061024,2024-08,1
4013061024,2024-09,4
4013061024,2024-10,1
4013061024,2024-11,3
4013061024,2024-12,1
4013061026,2022-01,1
4013061026,2022-02,1
4013061026,2022-03,2
4013061026,2022-04,1
4013061026,2022-05,2
4013061026,2022-07,2
4013061026,2022-08,4
4013061026,2022-09,2
4013061026,2022-12,1
4013061026,2023-01,1
4013061026,2023-02,1
4013061026,2023-04,2
4013061026,2023-05,1
4013061026,2023-06,3
4013061026,2023-07,1
4013061026,2023-08,2
4013061026,2023-09,1
4013061026,2023-10,3
4013061026,2023-11,3
4013061026,2023-12,3
4013061026,2024-01,3
4013061026,2024-02,2
4013061026,2024-03,2
4013061026,2024-04,3
4013061026,2024-05,1
4013061026,2024-06,3
4013061026,2024-07,3
4013061026,2024-09,1
4013061026,2024-10,3
4013061026,2024-11,2
4013061026,2024-12,1
4013061027,2022-01,3
4013061027,2022-03,2
4013061027,2022-04,3
4013061027,2022-05,4
4013061027,2022-06,3
4013061027,2022-07,5
4013061027,2022-08,5
4013061027,2022-09,1
4013061027,2022-10,5
4013061027,2022-11,2
4013061027,2022-12,5
4013061027,2023-01,6
4013061027,2023-02,3
4013061027,2023-03,3
4013061027,2023-04,6
4013061027,2023-05,5
4013061027,2023-06,4
4013061027,2023-07,3
4013061027,2023-08,4
4013061027,2023-09,4
4013061027,2023-10,1
4013061027,2023-11,2
4013061027,2023-12,4
4013061027,2024-01,3
4013061027,2024-02,1
4013061027,2024-03,3
4013061027,2024-04,5
4013061027,2024-05,3
4013061027,2024-06,4
4013061027,2024-07,2
4013061027,2024-08,2
4013061027,2024-09,5
4013061027,2024-10,3
4013061027,2024-11,5
4013061027,2024-12,5
4013061028,2022-01,1
4013061028,2022-02,4
4013061028,2022-03,4
4013061028,2022-04,1
4013061028,2022-06,1
4013061028,2022-09,2
4013061028,2022-10,4
4013061028,2022-11,3
4013061028,2023-01,4
4013061028,2023-02,2
4013061028,2023-03,1
4013061028,2023-04,3
4013061028,2023-05,5
4013061028,2023-06,8
4013061028,2023-07,3
4013061028,2023-08,9
4013061028,2023-09,7
4013061028,2023-10,7
4013061028,2023-11,1
4013061028,2023-12,2
4013061028,2024-01,1
4013061028,2024-02,3
4013061028,2024-03,3
4013061028,2024-04,5
4013061028,2024-05,2
4013061028,2024-06,2
4013061028,2024-08,5
4013061028,2024-09,10
4013061028,2024-10,5
4013061028,2024-11,4
4013061028,2024-12,5
4013061029,2022-01,4
4013061029,2022-02,7
4013061029,2022-03,1
4013061029,2022-04,6
4013061029,2022-05,1
4013061029,2022-06,4
4013061029,2022-07,7
4013061029,2022-08,8
4013061029,2022-09,2
4013061029,2022-10,5
4013061029,2022-11,5
4013061029,2022-12,5
4013061029,2023-01,5
4013061029,2023-02,1
4013061029,2023-03,2
4013061029,2023-04,3
4013061029,2023-05,2
4013061029,2023-06,5
4013061029,2023-08,2
4013061029,2023-09,2
4013061029,2023-10,1
4013061029,2023-11,1
4013061029,2023-12,3
4013061029,2024-01,1
4013061029,2024-02,1
4013061029,2024-03,2
4013061029,2024-04,2
4013061029,2024-05,2
4013061029,2024-06,3
4013061029,2024-07,3
4013061029,2024-08,5
4013061029,2024-09,3
4013061029,2024-10,6
4013061029,2024-11,1
4013061029,2024-12,1
4013061031,2022-03,2
4013061031,2022-05,1
4013061031,2022-07,1
4013061031,2022-08,1
4013061031,2022-10,2
4013061031,2022-12,1
4013061031,2023-01,1
4013061031,2023-02,1
4013061031,2023-04,1
4013061031,2023-05,1
4013061031,2023-06,1
4013061031,2023-08,1
4013061031,2023-09,1
4013061031,2023-10,3
4013061031,2023-12,1
4013061031,2024-02,1
4013061031,2024-04,2
4013061031,2024-05,1
4013061031,2024-06,1
4013061031,2024-07,1
4013061031,2024-08,2
4013061031,2024-09,2
4013061031,2024-10,1
4013061031,2024-11,3
4013061031,2024-12,4
4013061032,2022-01,1
4013061032,2022-02,2
4013061032,2022-03,2
4013061032,2022-04,3
4013061032,2022-05,1
4013061032,2022-06,2
4013061032,2022-07,3
4013061032,2022-08,4
4013061032,2022-09,2
4013061032,2022-10,1
4013061032,2022-11,2
4013061032,2022-12,2
4013061032,2023-01,1
4013061032,2023-02,3
4013061032,2023-03,4
4013061032,2023-04,2
4013061032,2023-05,1
4013061032,2023-06,5
4013061032,2023-07,7
4013061032,2023-08,5
4013061032,2023-09,6
4013061032,2023-10,2
4013061032,2023-11,3
4013061032,2023-12,1
4013061032,2024-01,2
4013061032,2024-02,2
4013061032,2024-03,4
4013061032,2024-04,1
4013061032,2024-05,2
4013061032,2024-06,2
4013061032,2024-07,3
4013061032,2024-08,4
4013061032,2024-09,5
4013061032,2024-10,3
4013061032,2024-11,1
4013061032,2024-12,1
4013061033,2022-01,3
4013061033,2022-02,2
4013061033,2022-03,4
4013061033,2022-04,4
4013061033,2022-05,8
4013061033,2022-06,5
4013061033,2022-07,7
4013061033,2022-08,1
4013061033,2022-09,2
4013061033,2022-10,3
4013061033,2022-11,5
4013061033,2022-12,2
4013061033,2023-01,6
4013061033,2023-02,2
4013061033,2023-04,2
4013061033,2023-05,4
4013061033,2023-06,2
4013061033,2023-07,2
4013061033,2023-08,1
4013061033,2023-09,7
4013061033,2023-10,1
4013061033,2023-11,5
4013061033,2023-12,3
4013061033,2024-01,4
4013061033,2024-02,3
4013061033,2024-03,5
4013061033,2024-04,2
4013061033,2024-05,2
4013061033,2024-06,3
4013061033,2024-08,3
4013061033,2024-09,10
4013061033,2024-10,6
4013061033,2024-11,2
4013061033,2024-12,3
4013061034,2022-01,3
4013061034,2022-02,7
4013061034,2022-03,7
4013061034,2022-04,9
4013061034,2022-05,9
4013061034,2022-06,8
4013061034,2022-07,9
4013061034,2022-08,14
4013061034,2022-09,6
4013061034,2022-10,2
4013061034,2022-11,7
4013061034,2022-12,4
4013061034,2023-01,6
4013061034,2023-02,3
4013061034,2023-03,7
4013061034,2023-04,7
4013061034,2023-05,8
4013061034,2023-06,5
4013061034,2023-07,8
4013061034,2023-08,9
4013061034,2023-09,10
4013061034,2023-10,12
4013061034,2023-11,6
4013061034,2023-12,6
4013061034,2024-01,11
4013061034,2024-02,13
4013061034,2024-03,10
4013061034,2024-04,6
4013061034,2024-05,9
4013061034,2024-06,7
4013061034,2024-07,12
4013061034,2024-08,22
4013061034,2024-09,25
4013061034,2024-10,19
4013061034,2024-11,9
4013061034,2024-12,13
4013061035,2022-02,2
4013061035,2022-03,3
4013061035,2022-04,3
4013061035,2022-05,3
4013061035,2022-06,2
4013061035,2022-07,2
4013061035,2022-08,5
4013061035,2022-09,2
4013061035,2022-10,1
4013061035,2022-11,6
4013061035,2022-12,3
4013061035,2023-01,2
4013061035,2023-02,2
4013061035,2023-03,1
4013061035,2023-04,1
4013061035,2023-05,1
4013061035,2023-06,2
4013061035,2023-07,2
4013061035,2023-08,3
4013061035,2023-09,1
4013061035,2023-10,4
4013061035,2023-11,4
4013061035,2023-12,2
4013061035,2024-01,3
4013061035,2024-02,5
4013061035,2024-03,3
4013061035,2024-04,3
4013061035,2024-05,3
4013061035,2024-06,1
4013061035,2024-07,3
4013061035,2024-08,3
4013061035,2024-09,7
4013061035,2024-10,2
4013061035,2024-12,5
4013061036,2022-01,1
4013061036,2022-03,2
4013061036,2022-05,1
4013061036,2022-06,1
4013061036,2022-08,1
4013061036,2022-09,1
4013061036,2022-12,1
4013061036,2023-01,2
4013061036,2023-02,1
4013061036,2023-05,2
4013061036,2023-06,1
4013061036,2023-07,2
4013061036,2023-08,3
4013061036,2023-09,1
4013061036,2023-10,4
4013061036,2023-11,1
4013061036,2023-12,1
4013061036,2024-01,2
4013061036,2024-02,3
4013061036,2024-03,4
4013061036,2024-04,3
4013061036,2024-05,1
